id,farm_id,name,category,unit_type,default_price,chef_notes,internal_notes,source,is_archived,sort_order,created_at,updated_at,image_url,season_status,season_note,days_to_maturity,sow_depth,plant_spacing,row_spacing,sun_requirement,soil_temp_min,growing_zone,sow_method,indoor_start_weeks,growing_notes,size,variety,color,unit_prices,is_event_item
e507c000-08c5-4d9e-8da4-975f0affa937,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fennel Fronds (Green/Bronze),herbs_leaves,lg,10.0,,,,False,0,2026-04-09T14:53:54.46908+00:00,2026-05-01T04:55:40.167267+00:00,,available,,65,1/4 in,12-18 in,,full_sun,60,9b,direct_seed,,Direct sow in spring. Bronze fennel is perennial. Harvest fronds and flowers.,,,"Green, Bronze",{},True
5920adcc-3687-45b2-a0ad-50b17f24faef,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Fennel, Flower",flowers,lg,15.0,,,,False,0,2026-04-07T10:22:36.045544+00:00,2026-05-01T04:55:40.167267+00:00,/items/fennelflower.jpg,available,,65,1/4 in,12-18 in,,full_sun,60,9b,direct_seed,,Direct sow in spring. Bronze fennel is perennial. Harvest fronds and flowers.,,,,{},True
19508c8b-5f9f-4cda-bffa-d36ef4c07bc2,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Fennel, Leaf",herbs_leaves,lg,10.0,,,,False,0,2026-04-07T10:22:36.236236+00:00,2026-05-01T04:55:40.167267+00:00,/items/fennel.jpg,available,,65,1/4 in,12-18 in,,full_sun,60,9b,direct_seed,,Direct sow in spring. Bronze fennel is perennial. Harvest fronds and flowers.,,,,{},True
3b390b60-bc5f-4a6c-8366-90501656ce20,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Fennel, Leaf, Bronze",herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:36.454164+00:00,2026-05-01T04:55:40.167267+00:00,/items/tinybronzefennel.jpg,available,,65,1/4 in,12-18 in,,full_sun,60,9b,direct_seed,,Direct sow in spring. Bronze fennel is perennial. Harvest fronds and flowers.,,,Bronze,{},True
f30e6ede-1de9-4e46-a56d-384b77d3780e,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Field Pea Tendrils,herbs_leaves,lg,12.0,,,,False,180,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,,available,,60,1-2 in,2-4 in,,full_sun,45,9b,direct_seed,,"Cool-season. Direct sow early spring. Provide trellis. Edible flowers, tendrils, pods.",,,,{},True
1312210e-9cd8-4bac-96a8-11da91414ca2,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Fig, Leaf",herbs_leaves,lbs,25.0,,,,False,0,2026-04-07T10:22:36.645411+00:00,2026-05-01T04:55:40.167267+00:00,,available,,365,,10-15 ft,,full_sun,,9b,transplant,,Deciduous tree/shrub. Edible leaves and fruit. Green (unripe) figs are culinary ingredient.,,,,{},True
e3ec98c5-fd0d-4087-ae6f-8b84410a0199,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Figs,herbs_leaves,lbs,6.0,,,,False,0,2026-04-07T10:22:36.842032+00:00,2026-05-01T04:55:40.167267+00:00,,available,,365,,10-15 ft,,full_sun,,9b,transplant,,Deciduous tree/shrub. Edible leaves and fruit. Green (unripe) figs are culinary ingredient.,,,,{},True
3d082f2c-37ab-422a-bcad-71da0369d206,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Figs, Green (Unripe)",herbs_leaves,lbs,8.0,,,,False,0,2026-04-07T10:22:37.046376+00:00,2026-05-01T04:55:40.167267+00:00,,available,,365,,10-15 ft,,full_sun,,9b,transplant,,Deciduous tree/shrub. Edible leaves and fruit. Green (unripe) figs are culinary ingredient.,,(Unripe),Green,{},True
e704a939-0821-4540-b342-fec5e79de79a,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Foliage,herbs_leaves,bx,20.0,,,,False,0,2026-04-07T10:22:37.237396+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
e81c39b6-82fe-4505-b835-ed93e4220988,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Forget-Me-Nots,herbs_leaves,sm,12.0,,,,False,40,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
cd527a80-68b8-45c9-b657-a2bb8e48c3b3,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,French Sorrel,herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:37.620117+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
bbf210fa-39a3-4ce0-9091-558f93309281,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,French Sorrel Stems (25 ct),herbs_leaves,ea,15.0,,,,False,0,2026-04-09T14:53:54.690118+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,25 ct,,,{},True
c3916820-1dce-4d0e-a249-f47e95d54255,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Frilly Mustard Red/Green,herbs_leaves,lg,20.0,,,,False,170,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,,available,,35,1/4 in,6-8 in,,sun_part_shade,50,9b,direct_seed,,"Very fast. Succession sow. Dragons Tongue, Red Garnet, Frills varieties.",,,"Red, Green",{},True
20c89eec-afeb-4600-8a4d-ad8deff1e6ff,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Frilly Red Mustard Leaf - Tiny (50 ct),herbs_leaves,ea,12.0,,,,False,0,2026-04-09T14:53:58.001676+00:00,2026-05-01T04:55:40.167267+00:00,,available,,35,1/4 in,6-8 in,,sun_part_shade,50,9b,direct_seed,,"Very fast. Succession sow. Dragons Tongue, Red Garnet, Frills varieties.","Tiny, 50 ct",,Red,{},True
472aebdc-b540-4f92-b4ca-98d5d526f416,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Frilly Red Mustard Leaf (50 ct),herbs_leaves,ea,12.0,,,,False,0,2026-04-09T14:53:58.095042+00:00,2026-05-01T04:55:40.167267+00:00,,available,,35,1/4 in,6-8 in,,sun_part_shade,50,9b,direct_seed,,"Very fast. Succession sow. Dragons Tongue, Red Garnet, Frills varieties.",50 ct,,Red,{},True
bf1dac2d-8dd9-4c40-8b2c-7aa56ffd633d,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Gem Marigold Leaf (50 ct),micros_leaves,ea,15.0,,,,False,0,2026-04-09T14:53:51.65001+00:00,2026-05-01T04:55:40.167267+00:00,,available,,50,1/4 in,8-12 in,,full_sun,65,9b,both,4,Gem marigolds are best for edible flowers. Citrusy flavor.,50 ct,,,{},True
75aeb2f5-22fa-47df-95a2-21976cfb1df9,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Gem Marigold Leaf (Micro) (50 ct),herbs_leaves,ea,15.0,,,,False,0,2026-04-09T14:53:54.828385+00:00,2026-05-01T04:55:40.167267+00:00,,available,,50,1/4 in,8-12 in,,full_sun,65,9b,both,4,Gem marigolds are best for edible flowers. Citrusy flavor.,"Micro, 50 ct",,,{},True
aba5c0fa-7f46-4f07-9ee2-f6e7bf39bc1d,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Geranium, Rose",herbs_leaves,lg,12.0,,,,False,0,2026-04-09T14:53:54.757571+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,Rose,,{},True
faa337de-416b-4c93-bc16-3b37c4f24049,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Grape Leaf,herbs_leaves,lg,10.0,,,,False,0,2026-04-07T10:22:37.824166+00:00,2026-05-01T04:55:40.167267+00:00,/items/tinygrapeleaves.jpg,available,,,,,,,,,,,,,,,{},True
6b4c8cc4-4376-4ab6-9ee6-c624b72485a6,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Grapefruit, Oro",herbs_leaves,lbs,4.95,,,,False,0,2026-04-07T10:22:38.035449+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,Oro,,{},True
bfdd8bbb-5373-4e16-9c52-492471349f90,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Grapes, Green",herbs_leaves,lbs,5.0,,,,False,0,2026-04-07T10:22:38.234165+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,Green,{},True
ffa03313-d46c-46fc-a98c-fc495db887c8,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Grapes, Purple",herbs_leaves,lbs,5.0,,,,False,0,2026-04-07T10:22:38.425074+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,Purple,{},True
254f04b8-24d1-4501-82ab-3de9aa297e4a,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Green Corriander,herbs_leaves,lg,25.0,,,,False,0,2026-04-07T10:22:38.632923+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,Green,{},True
668f76c5-00fa-45e0-a391-ada8940fe179,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Green Gem - Heart Leaf (50 ct),herbs_leaves,ea,20.0,,,,False,0,2026-04-09T14:53:56.057094+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,"50 ct, Heart Leaf",,Green,{},True
cc36fcf7-866b-4539-8745-9f9cde9890bc,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Green Gem - Palm Size Leaf (50 ct),herbs_leaves,ea,20.0,,,,False,0,2026-04-09T14:53:56.134276+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,"50 ct, Palm Size",,Green,{},True
3748ead8-de3e-4936-a66d-9d0b2b545b70,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Green Romaine - Heart Leaf (50 ct),herbs_leaves,ea,20.0,,,,False,0,2026-04-09T14:53:56.211718+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,"50 ct, Heart Leaf",,Green,{},True
d738fe6a-8aae-4f9b-a997-d67179944468,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Green Romaine - Palm Size Leaf (50 ct),herbs_leaves,ea,20.0,,,,False,0,2026-04-09T14:53:56.291764+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,"50 ct, Palm Size",,Green,{},True
da3fa041-df6e-4d09-8877-2f105c12936c,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Green Walnuts,herbs_leaves,lbs,10.0,,,,False,0,2026-04-07T10:22:38.823837+00:00,2026-05-01T04:55:40.167267+00:00,/items/green-walnuts.jpg,available,,,,,,,,,,,,,,Green,{},True
c2a76342-b6cd-4037-89e3-ebfa887bbb51,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Ground Cherries,herbs_leaves,lg,25.0,,,,False,0,2026-04-07T10:22:39.032966+00:00,2026-05-01T04:55:40.167267+00:00,/items/farm-00773-01-goldiehusk.jpg,available,,,,,,,,,,,,,,,{},True
9e04d666-3178-44da-a5ad-75ca73a39c2b,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Hairy Vetch,herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:39.234979+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
9111d6fd-f6d3-4ade-9915-bbfde0232f4b,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Hairy Vetch, Flowering",flowers,lg,12.0,,,,False,0,2026-04-07T10:22:39.444248+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,Flowering,,{},True
b8e32f9a-56c0-4915-9d71-413234d11bff,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Hakurei Turnip,fruit_veg,lg,25.0,,,,False,0,2026-04-07T10:22:19.840718+00:00,2026-05-01T04:55:40.167267+00:00,/items/hakureibaby.jpg,available,,35,1/4 in,4-6 in,,full_sun,50,9b,direct_seed,,Cool-season. Hakurei is fast (35 days). Edible roots and greens.,,,,{},True
1319b9ad-0c60-4137-9117-9f6bcd77f1ac,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Hakuri Turnips,fruit_veg,ea,1.0,,,,False,0,2026-04-13T08:59:00.504283+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
c19c0355-5119-46a4-956d-310776ade079,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Hibiscus, Bulbs",herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:39.658395+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,Bulbs,,{},True
fffc7b60-42d2-4f14-831e-1a4e4d71e26d,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Hisbiscus Leaf, Red - 1 inch (50 ct)",herbs_leaves,ea,15.0,,,,False,0,2026-04-07T10:22:39.853983+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,"50 ct, 1 inch",- 1 inch (50 ct),Red,{},True
5f1621cc-8a4c-4563-88bf-daffe78af0ff,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Hisbiscus Leaf, Red - 2 inch (50 ct)",herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:40.05799+00:00,2026-05-01T04:55:40.167267+00:00,/items/hibiscusleaves.jpg,available,,,,,,,,,,,,"50 ct, 2 inch",- 2 inch (50 ct),Red,{},True
148e5b83-9381-443e-9afd-b6991092c090,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Huacatay (Peruvian Black Mint),herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:40.262822+00:00,2026-05-01T04:55:40.167267+00:00,/items/huacatay.jpg,available,,60,surface,18-24 in,,sun_part_shade,60,9b,transplant,,Perennial. Very invasive — grow in containers. Harvest tips regularly.,,,Black,{},True
b2d63f78-299d-4331-911f-a96c4941df55,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Ice Plant,herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:40.453244+00:00,2026-05-01T04:55:40.167267+00:00,/items/iceplant.jpg,available,,,,,,,,,,,,,,,{},True
06f3c06f-0fee-48b6-af1d-2f1e6d9ac65e,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Iceplant (50 ct),herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:40.761407+00:00,2026-05-01T04:55:40.167267+00:00,/items/iceplant-capers.jpg,available,,,,,,,,,,,,50 ct,,,{},True
25992891-0940-467e-8aa4-4a02bb64c2f8,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Jewels of Opar,herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:40.948824+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
0e124df5-de3e-4013-a192-423ea8975de4,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Kale Ethiopian,herbs_leaves,lg,20.0,,,,False,210,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/4-1/2 in,12-18 in,,full_sun,55,9b,both,4,Cool-season brassica. Harvest outer leaves. Flavor improves after frost.,,,,{},True
04912bb8-8ae3-47d1-b26e-21cc9c673432,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Kale Flowering,herbs_leaves,lg,20.0,,,,False,220,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/4-1/2 in,12-18 in,,full_sun,55,9b,both,4,Cool-season brassica. Harvest outer leaves. Flavor improves after frost.,,,,{},True
71b1d585-5919-4a6a-9676-9869a51fec0e,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Kale Mix - Heart Leaf (50 ct),herbs_leaves,ea,18.0,,,,False,0,2026-04-09T14:53:55.91729+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/4-1/2 in,12-18 in,,full_sun,55,9b,both,4,Cool-season brassica. Harvest outer leaves. Flavor improves after frost.,"50 ct, Heart Leaf",,,{},True
2ce5e1a4-8597-4d64-addc-651953a7a868,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Kale Red/Green,kits,lg,20.0,,,,False,400,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/4-1/2 in,12-18 in,,full_sun,55,9b,both,4,Cool-season brassica. Harvest outer leaves. Flavor improves after frost.,,,"Red, Green",{},True
07facaef-e20c-417b-9419-6486f1ac9071,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Kale, Ethiopian",fruit_veg,lg,20.0,,,,False,0,2026-04-07T10:22:41.154397+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/4-1/2 in,12-18 in,,full_sun,55,9b,both,4,Cool-season brassica. Harvest outer leaves. Flavor improves after frost.,,Ethiopian,,{},True
27133740-8739-4086-b026-370f41fedf92,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Kale, Flowering",flowers,lg,20.0,,,,False,0,2026-04-07T10:22:41.357496+00:00,2026-05-01T04:55:40.167267+00:00,/items/ornamental-kalemix.jpg,available,,55,1/4-1/2 in,12-18 in,,full_sun,55,9b,both,4,Cool-season brassica. Harvest outer leaves. Flavor improves after frost.,,Flowering,,{},True
60ee9721-045f-41c3-91e8-d4c34e5d7175,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Kale, Mix",fruit_veg,lg,20.0,,,,False,0,2026-04-07T10:22:41.56463+00:00,2026-05-01T04:55:40.167267+00:00,/items/kale.jpg,available,,55,1/4-1/2 in,12-18 in,,full_sun,55,9b,both,4,Cool-season brassica. Harvest outer leaves. Flavor improves after frost.,,,,{},True
2d181b74-593a-452f-8b74-3505e6766893,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Kale, Ornamental Leaf, Mixed (50 ct)",herbs_leaves,ea,20.0,,,,False,0,2026-04-09T14:53:55.989795+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/4-1/2 in,12-18 in,,full_sun,55,9b,both,4,Cool-season brassica. Harvest outer leaves. Flavor improves after frost.,50 ct,Ornamental Leaf,Mixed,{},True
b026bfc6-eef8-4751-abbe-82fd7c107473,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Kale, Ornamental Leaf, Mixed Colors (50 ct)",herbs_leaves,ea,20.0,,,,False,0,2026-04-09T14:53:57.420183+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/4-1/2 in,12-18 in,,full_sun,55,9b,both,4,Cool-season brassica. Harvest outer leaves. Flavor improves after frost.,50 ct,Ornamental Leaf,Mixed,{},True
f466852a-ef7b-4013-ac24-d40b4c4cf55b,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Kale, Ornamental Raab, Mixed Colors (50 ct)",herbs_leaves,ea,20.0,,,,False,0,2026-04-09T14:53:57.345697+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/4-1/2 in,12-18 in,,full_sun,55,9b,both,4,Cool-season brassica. Harvest outer leaves. Flavor improves after frost.,50 ct,Ornamental Raab,Mixed,{},True
7f6dd06a-83e0-4750-b802-b1f90cefa97f,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Kale, Red",fruit_veg,lg,20.0,,,,False,0,2026-04-07T10:22:41.764919+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/4-1/2 in,12-18 in,,full_sun,55,9b,both,4,Cool-season brassica. Harvest outer leaves. Flavor improves after frost.,,,Red,{},True
ad7462a1-5295-4da0-81b8-fad9eb82b0e0,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Kale, Tuscan",micros_leaves,lg,15.0,,,,False,0,2026-04-09T14:53:51.486235+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/4-1/2 in,12-18 in,,full_sun,55,9b,both,4,Cool-season brassica. Harvest outer leaves. Flavor improves after frost.,,Tuscan,,{},True
e2ab0523-b78f-41b9-a50b-d55445e1c544,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Kalettes, Ornamental, Mixed Colors (50 ct)",herbs_leaves,ea,20.0,,,,False,0,2026-04-09T14:53:57.489948+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/4-1/2 in,12-18 in,,full_sun,55,9b,both,4,Cool-season brassica. Harvest outer leaves. Flavor improves after frost.,50 ct,Ornamental,Mixed,{},True
05f66656-45df-4cb0-bf70-229ad1938df6,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Kumquat Branches,herbs_leaves,lg,20.0,,,,False,0,2026-04-07T10:22:41.958392+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
ae35edf7-0f5f-42cb-b1da-7ab6b187d19d,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Kumquat, Leaves",herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:42.147093+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
c1a8700d-9fe7-4842-97e2-84acd9d975b3,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Lavender, Purple",herbs_leaves,ea,0.1,,,,False,0,2026-04-07T10:22:42.34251+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,Purple,{},True
d2d10fe8-69a3-4554-89d2-dedf9ea06203,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Lemon Balm,herbs_leaves,lg,10.0,,,,False,0,2026-04-07T10:22:42.542034+00:00,2026-05-01T04:55:40.167267+00:00,,available,,70,surface,12-18 in,,sun_part_shade,60,9b,transplant,6,Perennial. Spreads vigorously. Harvest before flowering for best flavor.,,,,{},True
c57fbfb5-1ed2-4e98-9b48-c9b6b97c44bd,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Lettuce, Little Gem, Green",herbs_leaves,ea,2.0,,,,False,0,2026-04-09T14:53:56.908664+00:00,2026-05-01T04:55:40.167267+00:00,,available,,45,1/8-1/4 in,6-12 in,,sun_part_shade,45,9b,both,4,"Cool-season. Succession sow every 2 weeks. Bolts in heat. Many types: gem, butterhead, romaine.",,Little Gem,Green,{},True
1c0ec68f-ce08-4e5e-b4ed-3ce89f333f42,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Lettuce, Little Gem, Red",herbs_leaves,ea,2.0,,,,False,0,2026-04-09T14:53:56.978864+00:00,2026-05-01T04:55:40.167267+00:00,,available,,45,1/8-1/4 in,6-12 in,,sun_part_shade,45,9b,both,4,"Cool-season. Succession sow every 2 weeks. Bolts in heat. Many types: gem, butterhead, romaine.",,Little Gem,Red,{},True
d08761e2-5788-4a05-b0c0-5cb25f8a6403,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Lettuce, Mini Butterhead, Green",herbs_leaves,ea,2.0,,,,False,0,2026-04-09T14:53:57.053557+00:00,2026-05-01T04:55:40.167267+00:00,,available,,45,1/8-1/4 in,6-12 in,,sun_part_shade,45,9b,both,4,"Cool-season. Succession sow every 2 weeks. Bolts in heat. Many types: gem, butterhead, romaine.",Mini,Butterhead,Green,{},True
4f4e920c-2cf6-4d2e-bd9b-e81927d9a495,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Lettuce, Salanova",fruit_veg,ea,5.0,,,,False,0,2026-04-07T10:22:42.741745+00:00,2026-05-01T04:55:40.167267+00:00,/items/frisee.jpg,available,,45,1/8-1/4 in,6-12 in,,sun_part_shade,45,9b,both,4,"Cool-season. Succession sow every 2 weeks. Bolts in heat. Many types: gem, butterhead, romaine.",,Salanova,,{},True
834fd3ad-e3e0-411e-92e5-79b1e68a34d9,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Lovage (50 ct),micros_leaves,ea,12.0,,,,False,0,2026-04-09T14:53:51.566811+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,50 ct,,,{},True
fe837eeb-c43f-4324-9484-e363c26f5829,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Malabar Flower,flowers,ea,15.0,,,,False,0,2026-04-07T10:22:42.944367+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
5e50859d-1508-4fb1-84a9-adeef4b333ff,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Malabar Tendril (50 ct),micros_leaves,sm,15.0,,,,False,0,2026-04-07T10:22:43.145919+00:00,2026-05-01T04:55:40.167267+00:00,/items/malabar-tendril.jpg,available,,,,,,,,,,,,50 ct,,,{},True
cb8885fa-21df-4a06-9dcc-911e9c6c474d,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Marigold, Flower",flowers,sm,15.0,,,,False,0,2026-04-07T10:22:43.353612+00:00,2026-05-01T04:55:40.167267+00:00,,available,,50,1/4 in,8-12 in,,full_sun,65,9b,both,4,Gem marigolds are best for edible flowers. Citrusy flavor.,,,,{},True
90df21cf-925e-4fb0-85eb-9ee42c1a1449,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Marigold, French",flowers,sm,10.0,,,,False,0,2026-04-07T10:22:43.545553+00:00,2026-05-01T04:55:40.167267+00:00,/items/french-marigold.jpg,available,,50,1/4 in,8-12 in,,full_sun,65,9b,both,4,Gem marigolds are best for edible flowers. Citrusy flavor.,,French,,{},True
09dd43ee-5456-4692-9016-433d77d3b6cb,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Marigold, Gem",flowers,sm,15.0,,,,False,0,2026-04-07T10:22:43.75082+00:00,2026-05-01T04:55:40.167267+00:00,/items/gemmarigold.jpg,available,,50,1/4 in,8-12 in,,full_sun,65,9b,both,4,Gem marigolds are best for edible flowers. Citrusy flavor.,,Gem,,{},True
e617222f-90ba-4246-b04a-f3c5e9fe0529,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Marigold, Gem (50 ct)",flowers,ea,12.0,,,,False,0,2026-04-09T14:53:49.297617+00:00,2026-05-01T04:55:40.167267+00:00,,available,,50,1/4 in,8-12 in,,full_sun,65,9b,both,4,Gem marigolds are best for edible flowers. Citrusy flavor.,50 ct,Gem (50 ct),,{},True
c34f7e2a-f610-4e56-847b-495bf4739360,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Marigold, Leaf",flowers,sm,12.0,,,,False,0,2026-04-07T10:22:43.94694+00:00,2026-05-01T04:55:40.167267+00:00,/items/gemmarigoldleaf.jpg,available,,50,1/4 in,8-12 in,,full_sun,65,9b,both,4,Gem marigolds are best for edible flowers. Citrusy flavor.,,,,{},True
07a79088-9fa0-477d-b4e2-42c943951872,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Marigold, Mexican Mint",flowers,sm,10.0,,,,False,0,2026-04-07T10:22:44.152981+00:00,2026-05-01T04:55:40.167267+00:00,/items/farm-marigold-sweet-mace-or-mexican-mint-lss-dsc-4872-850x850.jpg,available,,50,1/4 in,8-12 in,,full_sun,65,9b,both,4,Gem marigolds are best for edible flowers. Citrusy flavor.,,Mexican Mint,,{},True
f95b7a6f-37f8-4de1-9fdc-7ac2ef7d7af4,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Marigold, Puffball",flowers,lg,12.0,,,,False,0,2026-04-07T10:22:44.356944+00:00,2026-05-01T04:55:40.167267+00:00,/items/farm-01821-01-durangooutback.jpg,available,,50,1/4 in,8-12 in,,full_sun,65,9b,both,4,Gem marigolds are best for edible flowers. Citrusy flavor.,,Puffball,,{},True
